#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
BBHJGJ_00240	1	291	+	GOIOJP_49610	11.2	5.0		
BBHJGJ_00245	1	294	+	GOIOJP_49615	11.2	9.4		
BBHJGJ_00265	1	459	+	GOIOJP_49630	18.1	9.5		
BBHJGJ_00285	1	294	+	GOIOJP_49635	11.4	4.1		
BBHJGJ_00315	1	498	+	GOIOJP_49650	17.9	12.0		
BBHJGJ_00380	1	543	+	GOIOJP_49660	21.0	8.7		
BBHJGJ_00390	1	498	+	GOIOJP_49665	17.9	12.0		
BBHJGJ_00420	1	498	+	GOIOJP_49670	17.9	12.0		
BBHJGJ_00825	1	228	+	GOIOJP_49695	8.7	4.5		
BBHJGJ_00830	1	591	+	GOIOJP_49700	22.3	6.8		
BBHJGJ_01070	1	498	+	GOIOJP_49715	17.9	12.0		
BBHJGJ_01185	1	498	+	GOIOJP_49730	17.9	12.0		
BBHJGJ_01195	1	543	+	GOIOJP_49740	21.0	8.7		
BBHJGJ_01235	1	498	+	GOIOJP_49760	17.9	12.0		
BBHJGJ_01245	1	543	+	GOIOJP_49765	21.0	8.7		
BBHJGJ_05860	1	228	+	GOIOJP_49820	8.7	4.5		
BBHJGJ_05865	1	279	+	GOIOJP_49825	10.8	9.0		
BBHJGJ_06170	1	432	+	GOIOJP_49895	16.6	9.5		
BBHJGJ_06290	1	543	+	GOIOJP_49965	21.0	8.7		
BBHJGJ_06300	1	498	+	GOIOJP_49975	17.9	12.0		
BBHJGJ_06320	1	543	+	GOIOJP_49985	21.0	8.7		
BBHJGJ_06730	1	279	+	GOIOJP_50035	10.7	4.5		
BBHJGJ_06855	1	498	+	GOIOJP_50080	17.9	12.0		
BBHJGJ_06940	1	498	+	GOIOJP_50095	17.9	12.0		
BBHJGJ_06990	1	543	+	GOIOJP_50115	21.0	8.7		
BBHJGJ_07000	1	498	+	GOIOJP_50120	17.9	12.0		
BBHJGJ_07005	1	498	+	GOIOJP_50125	17.9	12.0		
BBHJGJ_07050	1	498	+	GOIOJP_50140	17.9	12.0		
BBHJGJ_07100	1	543	+	GOIOJP_50165	21.0	8.7		
BBHJGJ_07110	1	498	+	GOIOJP_50170	17.9	12.0		
BBHJGJ_07940	1	267	+	GOIOJP_50255	9.8	4.6	PF02463.23|SMC_N	PFAM:PF02463.23
BBHJGJ_08010	1	540	+	GOIOJP_50275	21.4	9.4		
BBHJGJ_08030	58	474	+	GOIOJP_50285	16.2	9.2	PF10502.13|Peptidase_S26	PFAM:PF10502.13
BBHJGJ_08035	1	282	+	GOIOJP_50290	11.3	8.8		
BBHJGJ_08040	1	240	+	GOIOJP_50295	9.1	4.7		
BBHJGJ_08085	1	498	+	GOIOJP_50315	17.9	12.0		
CMPENM_05710	1	438	+	GOIOJP_50400	16.8	9.8		
OHDNIM_06820	1	351	+	GOIOJP_50450	13.6	9.6		RefSeq:WP_006434156.1, SO:0001217, UniParc:UPI0001956AEE, UniRef:UniRef100_B9X958, UniRef:UniRef50_B9X958, UniRef:UniRef90_B9X958
OHDNIM_06850	1	759	+	GOIOJP_50455	25.6	5.2		
FHINLM_06075	1	294	+	GOIOJP_50460	11.6	9.6		RefSeq:WP_010883902.1, SO:0001217, UniParc:UPI0000057722, UniRef:UniRef100_H7C642, UniRef:UniRef50_H7C642, UniRef:UniRef90_H7C642
AIIKEN_05000	1	357	+	GOIOJP_50485	13.3	7.8		
KGIAJM_04625	1	288	+	GOIOJP_50500	11.2	10.0		RefSeq:WP_012622462.1, SO:0001217, UniParc:UPI00016B34D8, UniRef:UniRef100_A0A7U4DIN4, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
DMPBEC_05545	1	2118	+	GOIOJP_50580	64.2	4.7		
PNJKIK_00020	1	270	+	GOIOJP_50595	10.2	6.1		
PNJKIK_00050	1	216	+	GOIOJP_50600	8.2	5.2		
PNJKIK_00065	1	291	+	GOIOJP_50605	10.9	7.8		
PNJKIK_00145	1	549	+	GOIOJP_50615	21.4	9.4		
PNJKIK_00165	1	231	+	GOIOJP_50625	8.6	5.8	PF00485.22|PRK	PFAM:PF00485.22
PNJKIK_00215	1	276	+	GOIOJP_50630	10.4	5.4	PF00365.24|PFK	PFAM:PF00365.24
PNJKIK_00220	1	255	+	GOIOJP_50635	9.8	5.4		
PNJKIK_00275	1	387	+	GOIOJP_50645	14.0	9.5	PF02882.23|THF_DHG_CYH_C	PFAM:PF02882.23
PNJKIK_00325	1	357	+	GOIOJP_50655	13.7	9.4		
PNJKIK_00390	1	216	+	GOIOJP_50660	8.4	9.5		
PNJKIK_00410	1	327	+	GOIOJP_50665	13.0	5.0		
PNJKIK_00420	1	285	+	GOIOJP_50670	11.0	5.0		
PNJKIK_00435	1	255	+	GOIOJP_50675	9.8	4.4		SO:0001217, UniRef:UniRef50_UPI001AEFDEC4
PNJKIK_00600	1	447	+	GOIOJP_50695	16.4	9.2	PF00551.23|Formyl_trans_N	PFAM:PF00551.23
PNJKIK_00695	1	357	+	GOIOJP_50705	13.9	9.2	PF13375.10|RnfC_N	PFAM:PF13375.10
PNJKIK_00715	1	387	+	GOIOJP_50710	14.9	9.6	PF03462.22|PCRF	PFAM:PF03462.22
PNJKIK_00720	1	399	+	GOIOJP_50715	15.1	10.0		
PNJKIK_00790	1	285	+	GOIOJP_50720	11.2	9.7		
PNJKIK_00820	1	714	+	GOIOJP_50725	26.8	9.3	PF01078.25|Mg_chelatase	PFAM:PF01078.25
PNJKIK_00990	1	396	+	GOIOJP_50745	14.4	9.2	PF00488.25|MutS_V	PFAM:PF00488.25
PNJKIK_01040	1	315	+	GOIOJP_50750	12.4	4.7	PF00152.24|tRNA-synt_2	PFAM:PF00152.24
PNJKIK_01275	1	510	+	GOIOJP_50765	19.3	9.0		
PNJKIK_01365	1	261	+	GOIOJP_50775	10.4	5.4		
PNJKIK_01370	1	423	+	GOIOJP_50780	16.7	6.7		
PNJKIK_01375	1	231	+	GOIOJP_50785	8.9	5.2		
PNJKIK_01390	1	294	+	GOIOJP_50790	11.4	5.4		
PNJKIK_01440	1	324	+	GOIOJP_50795	12.5	9.8	PF00905.26|Transpeptidase	PFAM:PF00905.26
PNJKIK_01445	1	246	+	GOIOJP_50800	8.9	4.9		
PNJKIK_01470	1	381	+	GOIOJP_50805	13.6	9.6		
PNJKIK_01520	1	279	+	GOIOJP_50810	9.9	10.0	PF13533.10|Biotin_lipoyl_2	PFAM:PF13533.10
PNJKIK_01590	1	234	+	GOIOJP_50820	8.8	4.9		
PNJKIK_01600	1	366	+	GOIOJP_50825	13.5	8.9		
PNJKIK_01605	1	471	+	GOIOJP_50830	17.4	9.5		
PNJKIK_01680	1	294	+	GOIOJP_50835	10.7	6.8	PF21090.1|P-loop_SecA	PFAM:PF21090.1
PNJKIK_01685	1	246	+	GOIOJP_50840	9.6	5.3	PF07517.18|SecA_DEAD	PFAM:PF07517.18
PNJKIK_01745	40	198	+	GOIOJP_50845	6.0	9.2	PF01168.24|Ala_racemase_N	PFAM:PF01168.24
PNJKIK_01760	1	276	+	GOIOJP_50850	10.7	5.3	PF05593.18|RHS_repeat	PFAM:PF05593.18
PNJKIK_01770	1	270	+	GOIOJP_50855	10.7	7.9		
PNJKIK_01810	1	414	+	GOIOJP_50860	15.9	9.9	PF13200.10|DUF4015	PFAM:PF13200.10
PNJKIK_01855	1	354	+	GOIOJP_50870	13.5	7.9		
PNJKIK_01935	1	366	+	GOIOJP_50875	14.3	9.8		
PNJKIK_01960	1	462	+	GOIOJP_50885	17.4	5.1		
PNJKIK_01985	1	270	+	GOIOJP_50890	10.2	5.0		
PNJKIK_02015	1	321	+	GOIOJP_50895	12.2	4.9		
PNJKIK_02080	1	258	+	GOIOJP_50905	9.9	6.6	PF00515.32|TPR_1, PF07719.21|TPR_2, PF13174.10|TPR_6, PF13181.10|TPR_8, PF13424.10|TPR_12, PF13428.10|TPR_14, PF13431.10|TPR_17, PF13432.10|TPR_16, PF14559.10|TPR_19	PFAM:PF00515.32, PFAM:PF07719.21, PFAM:PF13174.10, PFAM:PF13181.10, PFAM:PF13424.10, PFAM:PF13428.10, PFAM:PF13431.10, PFAM:PF13432.10, PFAM:PF14559.10
PNJKIK_02095	1	210	+	GOIOJP_50910	8.0	4.4	PF03462.22|PCRF	PFAM:PF03462.22
PNJKIK_02110	1	357	+	GOIOJP_50915	13.6	6.2		
PNJKIK_02115	1	288	+	GOIOJP_50920	11.1	6.7		
PNJKIK_02120	1	324	+	GOIOJP_50925	12.2	5.9	PF02824.25|TGS	PFAM:PF02824.25
PNJKIK_02145	1	237	+	GOIOJP_50930	9.1	8.0		
PNJKIK_02170	1	432	+	GOIOJP_50935	16.3	7.0	PF08245.16|Mur_ligase_M	PFAM:PF08245.16
PNJKIK_02245	1	372	+	GOIOJP_50940	14.2	6.6		
PNJKIK_02270	1	249	+	GOIOJP_50945	9.6	7.9		
PNJKIK_02310	1	237	+	GOIOJP_50950	8.8	7.8		
PNJKIK_02335	1	285	+	GOIOJP_50955	10.8	9.5		
PNJKIK_02380	1	297	+	GOIOJP_50965	11.4	9.8		
PNJKIK_02450	1	210	+	GOIOJP_50970	8.0	4.6		
PNJKIK_02500	1	219	+	GOIOJP_50975	8.4	9.4		
PNJKIK_02635	1	297	+	GOIOJP_50980	11.1	4.8	PF00370.25|FGGY_N	PFAM:PF00370.25
PNJKIK_02650	1	303	+	GOIOJP_50990	11.5	9.8	PF02782.20|FGGY_C	PFAM:PF02782.20
PNJKIK_02660	1	291	+	GOIOJP_50995	11.3	9.0		
PNJKIK_02695	1	324	+	GOIOJP_51000	12.9	9.3		
PNJKIK_02705	1	417	+	GOIOJP_51005	15.5	5.0		
PNJKIK_02790	1	291	+	GOIOJP_51015	10.6	9.3	PF05362.17|Lon_C	PFAM:PF05362.17
PNJKIK_02865	1	444	+	GOIOJP_51020	17.0	7.7		
PNJKIK_02900	1	393	+	GOIOJP_51025	15.3	7.8		
PNJKIK_02975	1	354	+	GOIOJP_51030	13.0	5.2		
PNJKIK_02990	1	306	+	GOIOJP_51035	11.9	6.3	PF03961.17|FapA	PFAM:PF03961.17
PNJKIK_03000	1	318	+	GOIOJP_51040	11.3	7.8	PF03961.17|FapA	PFAM:PF03961.17
PNJKIK_03010	1	390	+	GOIOJP_51045	15.1	7.8	PF14804.10|Jag_N	PFAM:PF14804.10
PNJKIK_03045	1	315	+	GOIOJP_51050	11.7	9.6	PF00448.26|SRP54	PFAM:PF00448.26
PNJKIK_03065	1	615	+	GOIOJP_51055	23.3	6.2		
PNJKIK_03130	1	387	+	GOIOJP_51070	14.3	5.9		
PNJKIK_03190	1	270	+	GOIOJP_51085	9.7	4.6		
PNJKIK_03315	1	180	+	GOIOJP_51090	6.9	8.0		
PNJKIK_03325	1	315	+	GOIOJP_51095	11.4	4.4		
PNJKIK_03355	1	285	+	GOIOJP_51100	10.1	9.5	PF00091.29|Tubulin	PFAM:PF00091.29
PNJKIK_03365	1	258	+	GOIOJP_51105	9.3	6.5	PF14450.10|FtsA	PFAM:PF14450.10
PNJKIK_03420	1	375	+	GOIOJP_51115	14.4	8.9	PF01225.29|Mur_ligase	PFAM:PF01225.29
PNJKIK_03545	1	267	+	GOIOJP_51120	10.2	4.6		
PNJKIK_03550	1	255	+	GOIOJP_51125	9.6	9.6		
PNJKIK_03585	1	240	+	GOIOJP_51130	9.4	9.3		
PNJKIK_03600	1	267	+	GOIOJP_51135	10.4	5.1		
PNJKIK_03610	1	279	+	GOIOJP_51140	10.5	5.1		
PNJKIK_03615	1	282	+	GOIOJP_51145	10.7	10.2		
PNJKIK_03630	13	252	+	GOIOJP_51150	9.0	5.0	PF00496.26|SBP_bac_5	PFAM:PF00496.26
PNJKIK_03655	1	258	+	GOIOJP_51155	9.9	4.4	PF00496.26|SBP_bac_5	PFAM:PF00496.26
PNJKIK_03765	1	315	+	GOIOJP_51160	11.6	9.3	PF02934.19|GatB_N	PFAM:PF02934.19
PNJKIK_03780	1	615	+	GOIOJP_51165	22.8	5.5		
PNJKIK_03845	1	507	+	GOIOJP_51170	19.0	5.6	PF00224.25|PK	PFAM:PF00224.25
PNJKIK_03890	1	294	+	GOIOJP_51175	11.0	9.7		
PNJKIK_04000	1	213	+	GOIOJP_51185	8.0	5.7		
PNJKIK_04035	1	387	+	GOIOJP_51190	14.1	5.0	PF07479.18|NAD_Gly3P_dh_C	PFAM:PF07479.18
PNJKIK_04115	1	246	+	GOIOJP_51195	9.4	7.9	PF00587.29|tRNA-synt_2b	PFAM:PF00587.29
PNJKIK_04205	1	276	+	GOIOJP_51200	10.7	4.8		
PNJKIK_04240	1	480	+	GOIOJP_51205	18.6	4.8	PF03448.21|MgtE_N	PFAM:PF03448.21
PNJKIK_04295	1	285	+	GOIOJP_51215	10.7	8.9		
PNJKIK_04350	49	228	+	GOIOJP_51220	6.6	6.1	PF05000.21|RNA_pol_Rpb1_4	PFAM:PF05000.21
PNJKIK_04365	1	324	+	GOIOJP_51225	12.1	5.9	PF00623.24|RNA_pol_Rpb1_2	PFAM:PF00623.24, SO:0001217, UniRef:UniRef50_UPI001412E87C
PNJKIK_04385	1	240	+	GOIOJP_51230	9.3	9.9	PF04997.16|RNA_pol_Rpb1_1	PFAM:PF04997.16
PNJKIK_04415	10	264	+	GOIOJP_51245	9.3	9.7	PF00542.23|Ribosomal_L12	PFAM:PF00542.23
PNJKIK_04540	1	246	+	GOIOJP_51260	9.5	9.1		
PNJKIK_04690	1	267	+	GOIOJP_51265	10.2	9.5	PF00990.25|GGDEF	PFAM:PF00990.25
PNJKIK_04695	1	240	+	GOIOJP_51270	9.2	9.3	PF00990.25|GGDEF	PFAM:PF00990.25
PNJKIK_04715	1	330	+	GOIOJP_51275	12.8	4.8		
PNJKIK_04720	1	558	+	GOIOJP_51280	20.8	7.7	PF02518.30|HATPase_c	PFAM:PF02518.30
PNJKIK_04730	1	246	+	GOIOJP_51285	9.2	4.6		
PNJKIK_04735	1	426	+	GOIOJP_51290	16.7	9.5		
PNJKIK_04815	1	345	+	GOIOJP_51295	12.4	7.6	PF00590.24|TP_methylase	PFAM:PF00590.24
PNJKIK_04835	1	246	+	GOIOJP_51300	9.1	9.0	PF08973.14|TM1506	PFAM:PF08973.14, SO:0001217, UniRef:UniRef50_W6TIT4, UniRef:UniRef90_W6TIT4
PNJKIK_04850	1	225	+	GOIOJP_51305	8.8	9.8	PF01381.26|HTH_3, PF17762.5|HTH_ParB	PFAM:PF01381.26, PFAM:PF17762.5
PNJKIK_04870	1	408	+	GOIOJP_51310	14.9	5.2	PF03989.17|DNA_gyraseA_C	PFAM:PF03989.17
PNJKIK_04895	1	213	+	GOIOJP_51315	8.1	9.0		
PNJKIK_04910	1	258	+	GOIOJP_51320	9.5	6.8		
PNJKIK_04935	1	210	+	GOIOJP_51325	7.9	8.7		
PNJKIK_04970	1	360	+	GOIOJP_51330	14.2	9.5		
PNJKIK_05025	1	252	+	GOIOJP_51335	9.3	9.3	PF00359.26|PTS_EIIA_2	PFAM:PF00359.26
PNJKIK_05050	28	195	+	GOIOJP_51340	6.4	7.9		
PNJKIK_05075	1	399	+	GOIOJP_51345	15.9	10.2	PF13439.10|Glyco_transf_4, PF13477.10|Glyco_trans_4_2	PFAM:PF13439.10, PFAM:PF13477.10
PNJKIK_05125	1	351	+	GOIOJP_51350	13.9	9.3		
PNJKIK_05170	1	672	+	GOIOJP_51355	26.5	4.7		
PNJKIK_05275	1	198	+	GOIOJP_51360	6.8	4.2		
PNJKIK_05330	1	261	+	GOIOJP_51370	9.6	5.6		
PNJKIK_05500	1	324	+	GOIOJP_51375	12.1	5.0	PF01000.30|RNA_pol_A_bac	PFAM:PF01000.30
PNJKIK_05575	1	273	+	GOIOJP_51380	10.5	5.2		
PNJKIK_05585	1	270	+	GOIOJP_51385	10.6	4.8		
PNJKIK_05590	16	396	+	GOIOJP_51390	14.6	5.0		
PNJKIK_05595	43	429	+	GOIOJP_51395	15.2	4.7		
PNJKIK_05605	1	216	+	GOIOJP_51400	8.5	7.9		
PNJKIK_05610	1	312	+	GOIOJP_51405	11.9	4.6		
PNJKIK_05615	1	234	+	GOIOJP_51410	9.2	4.7		
PNJKIK_05630	1	621	+	GOIOJP_51415	24.4	5.2		
PNJKIK_05635	1	336	+	GOIOJP_51420	13.7	5.5		
PNJKIK_05640	1	219	+	GOIOJP_51425	8.7	5.1		
PNJKIK_05650	1	261	+	GOIOJP_51430	9.8	5.2		
PNJKIK_05655	1	339	+	GOIOJP_51435	12.7	6.3		
PNJKIK_05735	1	300	+	GOIOJP_51445	11.7	7.8		
PNJKIK_05740	1	345	+	GOIOJP_51450	12.5	9.4	PF02540.21|NAD_synthase	PFAM:PF02540.21
PNJKIK_05765	1	381	+	GOIOJP_51455	14.6	6.0		
PNJKIK_05975	1	228	+	GOIOJP_51475	8.7	8.0		
PNJKIK_06060	1	288	+	GOIOJP_51480	11.0	4.3		
PNJKIK_06075	40	255	+	GOIOJP_51485	8.4	5.1	PF02896.22|PEP-utilizers_C	PFAM:PF02896.22
PNJKIK_06100	1	237	+	GOIOJP_51490	8.9	9.2	PF13589.10|HATPase_c_3	PFAM:PF13589.10
PNJKIK_06120	1	312	+	GOIOJP_51500	11.8	4.7	PF00393.23|6PGD	PFAM:PF00393.23
PNJKIK_06280	1	513	+	GOIOJP_51510	19.6	9.7	PF06418.18|CTP_synth_N	PFAM:PF06418.18
PNJKIK_06290	1	216	+	GOIOJP_51515	8.3	9.6		
PNJKIK_06325	1	459	+	GOIOJP_51530	17.5	4.6	PF07733.16|DNA_pol3_alpha	PFAM:PF07733.16
PNJKIK_06335	55	285	+	GOIOJP_51535	8.6	6.7	PF07733.16|DNA_pol3_alpha	PFAM:PF07733.16
PNJKIK_06345	1	228	+	GOIOJP_51540	8.5	5.3	PF14579.10|HHH_6	PFAM:PF14579.10
PNJKIK_06405	1	294	+	GOIOJP_51545	11.3	10.2		
PNJKIK_06510	1	309	+	GOIOJP_51550	11.4	9.0		
PNJKIK_06545	1	570	+	GOIOJP_51555	21.9	9.7		
PNJKIK_06590	1	447	+	GOIOJP_51560	16.9	6.6		
PNJKIK_06610	1	252	+	GOIOJP_51565	8.9	9.5		
PNJKIK_06625	1	516	+	GOIOJP_51570	19.8	9.0		
PNJKIK_06640	1	207	+	GOIOJP_51575	7.9	8.7		
PNJKIK_06660	1	213	+	GOIOJP_51580	8.0	8.9		
PNJKIK_06680	1	231	+	GOIOJP_51585	8.3	4.5	PF00464.23|SHMT	PFAM:PF00464.23
PNJKIK_06700	1	246	+	GOIOJP_51590	8.7	4.9		
PNJKIK_06705	1	612	+	GOIOJP_51595	23.2	9.3		
PNJKIK_06715	1	528	+	GOIOJP_51600	18.6	8.9		
PNJKIK_06720	1	408	+	GOIOJP_51605	14.4	9.5		
PNJKIK_06750	1	456	+	GOIOJP_51610	17.2	9.7		
PNJKIK_06785	1	339	+	GOIOJP_51615	12.4	5.5		
PNJKIK_06825	1	240	+	GOIOJP_51620	9.1	4.1		
PNJKIK_06845	1	303	+	GOIOJP_51625	11.2	5.0	PF00574.27|CLP_protease	PFAM:PF00574.27
PNJKIK_06930	1	366	+	GOIOJP_51640	13.6	5.5		
PNJKIK_06940	37	258	+	GOIOJP_51645	8.6	9.7		
PNJKIK_06970	1	219	+	GOIOJP_51650	8.5	8.9		
PNJKIK_06975	1	246	+	GOIOJP_51655	9.6	10.0		
PNJKIK_06995	1	300	+	GOIOJP_51660	11.5	6.2		
PNJKIK_07080	1	315	+	GOIOJP_51665	11.8	6.2	PF00359.26|PTS_EIIA_2	PFAM:PF00359.26
PNJKIK_07115	1	345	+	GOIOJP_51670	13.2	9.8		
PNJKIK_07150	1	207	+	GOIOJP_51675	7.4	9.3		
PNJKIK_07210	25	495	+	GOIOJP_51680	17.1	4.8		
PNJKIK_07220	1	375	+	GOIOJP_51685	14.6	6.3		
PNJKIK_07350	1	297	+	GOIOJP_51700	11.0	6.1		
PNJKIK_07370	1	354	+	GOIOJP_51705	13.8	5.3		
PNJKIK_07495	1	309	+	GOIOJP_51710	11.7	4.3	PF07194.15|P2	PFAM:PF07194.15
PNJKIK_07550	1	528	+	GOIOJP_51715	20.0	10.0		
PNJKIK_07565	1	270	+	GOIOJP_51720	10.1	7.8		
PNJKIK_07635	1	558	+	GOIOJP_51725	20.7	4.9		
PNJKIK_07680	1	381	+	GOIOJP_51730	14.9	9.8	PF03054.20|tRNA_Me_trans	PFAM:PF03054.20
PNJKIK_07690	1	348	+	GOIOJP_51735	12.3	9.4		
PNJKIK_07795	1	288	+	GOIOJP_51740	11.0	10.2		
PNJKIK_07840	1	243	+	GOIOJP_51750	9.1	5.0	PF13083.10|KhpA-B_KH	PFAM:PF13083.10
PNJKIK_07850	1	258	+	GOIOJP_51755	9.5	9.2		
PNJKIK_07930	1	264	+	GOIOJP_51760	10.1	5.2		
PNJKIK_07970	1	315	+	GOIOJP_51765	11.8	7.8		
PNJKIK_07995	1	282	+	GOIOJP_51770	11.3	9.0		
PNJKIK_08030	1	216	+	GOIOJP_51780	8.4	4.7		
PNJKIK_08095	1	228	+	GOIOJP_51785	7.9	9.2		
PNJKIK_08120	1	315	+	GOIOJP_51790	12.1	7.7	PF07973.18|tRNA_SAD	PFAM:PF07973.18
PNJKIK_08155	1	249	+	GOIOJP_51795	9.2	6.0		
PNJKIK_08185	1	219	+	GOIOJP_51800	7.6	10.3	PF01656.27|CbiA, PF02374.19|ArsA_ATPase, PF06564.16|CBP_BcsQ, PF13614.10|AAA_31	PFAM:PF01656.27, PFAM:PF02374.19, PFAM:PF06564.16, PFAM:PF13614.10
PNJKIK_08195	1	357	+	GOIOJP_51805	13.0	9.6	PF00365.24|PFK	PFAM:PF00365.24
PNJKIK_08240	1	471	+	GOIOJP_51810	17.3	9.7		
PNJKIK_08245	1	291	+	GOIOJP_51815	10.8	6.7	PF00342.23|PGI	PFAM:PF00342.23
PNJKIK_08260	1	366	+	GOIOJP_51820	14.1	9.0	PF00342.23|PGI	PFAM:PF00342.23
PNJKIK_08335	55	276	+	GOIOJP_51825	8.9	10.5		
PNJKIK_08345	1	591	+	GOIOJP_51830	23.2	9.3	PF00133.26|tRNA-synt_1	PFAM:PF00133.26
PNJKIK_08430	10	303	+	GOIOJP_51840	11.5	5.0		
PNJKIK_08435	1	558	+	GOIOJP_51845	21.2	5.7		
PNJKIK_08555	1	246	+	GOIOJP_51850	9.5	10.1		
PNJKIK_08565	1	267	+	GOIOJP_51855	9.9	5.8	PF00574.27|CLP_protease	PFAM:PF00574.27
PNJKIK_08590	1	435	+	GOIOJP_51860	16.3	9.8	PF00004.33|AAA, PF00158.30|Sigma54_activat, PF01078.25|Mg_chelatase, PF07724.18|AAA_2, PF07728.18|AAA_5, PF14532.10|Sigma54_activ_2	PFAM:PF00004.33, PFAM:PF00158.30, PFAM:PF01078.25, PFAM:PF07724.18, PFAM:PF07728.18, PFAM:PF14532.10
PNJKIK_08635	1	354	+	GOIOJP_51865	13.9	10.1		
PNJKIK_08705	1	288	+	GOIOJP_51875	10.5	5.0		
PNJKIK_08840	1	348	+	GOIOJP_51885	13.1	9.2	PF01434.22|Peptidase_M41	PFAM:PF01434.22
PNJKIK_08900	1	531	+	GOIOJP_51890	20.7	7.8		
PNJKIK_08910	1	291	+	GOIOJP_51895	11.0	4.5		
PNJKIK_08940	1	207	+	GOIOJP_51900	7.6	5.0	PF07244.19|POTRA	PFAM:PF07244.19
PNJKIK_08985	1	279	+	GOIOJP_51905	11.1	7.9	PF05188.21|MutS_II	PFAM:PF05188.21
PNJKIK_09030	1	396	+	GOIOJP_51910	15.1	4.5		
PNJKIK_09040	1	546	+	GOIOJP_51915	20.5	10.7		
PNJKIK_09080	1	333	+	GOIOJP_51925	12.3	9.4	PF01138.25|RNase_PH	PFAM:PF01138.25
PNJKIK_09175	1	246	+	GOIOJP_51935	8.9	6.2		
PNJKIK_09225	1	300	+	GOIOJP_51945	11.5	9.0	PF02875.25|Mur_ligase_C	PFAM:PF02875.25
PNJKIK_09305	1	888	+	GOIOJP_51955	34.4	9.8	PF00271.35|Helicase_C, PF04408.27|HA2_N	PFAM:PF00271.35, PFAM:PF04408.27
PNJKIK_09310	1	255	+	GOIOJP_51960	9.7	8.9		SO:0001217, UniRef:UniRef50_UPI001F18C43D
PNJKIK_09320	1	303	+	GOIOJP_51965	11.1	9.5	PF13368.10|Toprim_C_rpt	PFAM:PF13368.10
PNJKIK_09325	1	321	+	GOIOJP_51970	12.2	9.6		
PNJKIK_09330	1	210	+	GOIOJP_51975	8.1	9.3		
PNJKIK_09360	1	228	+	GOIOJP_51985	8.7	4.4		
PNJKIK_09375	94	384	+	GOIOJP_51990	11.6	9.2		
PNJKIK_09400	1	300	+	GOIOJP_51995	11.5	10.0		
PNJKIK_09415	1	192	+	GOIOJP_52000	7.4	5.1	PF19302.3|DUF5915	PFAM:PF19302.3
PNJKIK_09430	1	342	+	GOIOJP_52005	12.8	9.5	PF00133.26|tRNA-synt_1	PFAM:PF00133.26
PNJKIK_09440	1	336	+	GOIOJP_52010	12.5	9.4	PF07724.18|AAA_2	PFAM:PF07724.18
PNJKIK_09485	1	420	+	GOIOJP_52020	16.0	8.9	PF00271.35|Helicase_C	PFAM:PF00271.35
PNJKIK_09495	1	522	+	GOIOJP_52025	19.7	4.7	PF17755.5|UvrA_DNA-bind	PFAM:PF17755.5
PNJKIK_09545	1	234	+	GOIOJP_52030	8.7	4.9		
PNJKIK_09550	1	315	+	GOIOJP_52035	12.3	4.7		
PNJKIK_09770	1	339	+	GOIOJP_52055	12.0	9.0		
PNJKIK_09930	1	243	+	GOIOJP_52060	9.4	9.6		
PNJKIK_10310	1	243	+	GOIOJP_52075	9.2	4.5		
PNJKIK_10400	1	216	+	GOIOJP_52080	8.5	6.3		
PNJKIK_10480	1	228	+	GOIOJP_52085	8.4	10.2		
PNJKIK_10750	1	207	+	GOIOJP_52095	8.1	9.1		SO:0001217, UniRef:UniRef50_UPI00214FC8E7, UniRef:UniRef90_UPI00214FC8E7
PNJKIK_10805	1	252	+	GOIOJP_52100	9.4	5.1		
PNJKIK_10820	1	258	+	GOIOJP_52105	10.3	4.9		SO:0001217, UniRef:UniRef50_UPI001F3EA763
PNJKIK_11040	1	318	+	GOIOJP_52120	11.9	6.6		
PNJKIK_11715	1	348	+	GOIOJP_52140	13.4	4.9		
PNJKIK_11795	1	267	+	GOIOJP_52155	9.7	9.7		
PNJKIK_11825	1	405	+	GOIOJP_52160	14.9	9.9		
PNJKIK_11930	1	240	+	GOIOJP_52165	9.0	9.0		SO:0001217, UniRef:UniRef50_A0A7I6GVA6
PNJKIK_11940	1	246	+	GOIOJP_52170	9.0	5.0		
PNJKIK_12000	1	246	+	GOIOJP_52175	9.5	9.5		
PNJKIK_12030	1	339	+	GOIOJP_52185	12.9	4.9		SO:0001217, UniRef:UniRef50_A0A7I6GV99
PNJKIK_12065	1	234	+	GOIOJP_52190	8.9	4.4	PF05714.15|PFam54_60	PFAM:PF05714.15
PNJKIK_12070	1	294	+	GOIOJP_52195	11.3	5.6	PF05714.15|PFam54_60	PFAM:PF05714.15
PNJKIK_12120	46	282	+	GOIOJP_52200	8.7	6.6		
PNJKIK_12125	1	363	+	GOIOJP_52205	13.7	5.7		
PNJKIK_12205	1	372	+	GOIOJP_52210	14.3	9.5		
PNJKIK_12295	1	207	+	GOIOJP_52220	7.9	7.8		
PNJKIK_12310	1	360	+	GOIOJP_52225	13.9	7.8		
PNJKIK_12425	1	372	+	GOIOJP_52230	14.3	9.5		
