Source	Target	Weight
cds-WP_010889662.1	cds-WP_010890385.1	181
cds-WP_010889662.1	cds-WP_049755624.1	130
cds-WP_010883784.1	cds-WP_010883919.1	1097
cds-WP_010883784.1	cds-WP_010890287.1	692
cds-WP_010883784.1	cds-WP_146124613.1	563
cds-WP_010883784.1	cds-WP_012663423.1	1021
cds-WP_010883784.1	cds-WP_010890326.1	836
cds-WP_010883784.1	cds-WP_012665167.1	194
cds-WP_010883784.1	cds-WP_010883884.1	962
cds-WP_010883784.1	cds-WP_010883738.1	925
cds-WP_010883784.1	cds-WP_010883809.1	915
cds-WP_010883784.1	cds-WP_010890598.1	901
cds-WP_010883784.1	cds-WP_010883863.1	790
cds-WP_010883784.1	cds-WP_010890362.1	722
cds-WP_010883784.1	cds-WP_080511133.1	215
cds-WP_010883784.1	cds-WP_010883759.1	465
cds-WP_010883784.1	cds-WP_010256620.1	386
cds-WP_010883784.1	cds-WP_010890385.1	379
cds-WP_010883784.1	cds-WP_049755624.1	328
cds-WP_010883784.1	cds-WP_002556631.1	191
cds-WP_010883784.1	cds-WP_010256381.1	180
cds-WP_010883784.1	cds-WP_012665179.1	128
cds-WP_010883784.1	cds-WP_010890351.1	89
cds-WP_010883919.1	cds-WP_010890287.1	692
cds-WP_010883919.1	cds-WP_146124613.1	563
cds-WP_010883919.1	cds-WP_012663423.1	831
cds-WP_010883919.1	cds-WP_010890326.1	807
cds-WP_010883919.1	cds-WP_012665167.1	194
cds-WP_010883919.1	cds-WP_010883884.1	772
cds-WP_010883919.1	cds-WP_010883738.1	735
cds-WP_010883919.1	cds-WP_010883809.1	725
cds-WP_010883919.1	cds-WP_010890598.1	711
cds-WP_010883919.1	cds-WP_010883863.1	600
cds-WP_010883919.1	cds-WP_010890362.1	600
cds-WP_010883919.1	cds-WP_080511133.1	215
cds-WP_010883919.1	cds-WP_010883759.1	275
cds-WP_010883919.1	cds-WP_010256620.1	244
cds-WP_010883919.1	cds-WP_010890385.1	189
cds-WP_010883919.1	cds-WP_049755624.1	138
cds-WP_010883919.1	cds-WP_002556631.1	1
cds-WP_010890287.1	cds-WP_146124613.1	563
cds-WP_010890287.1	cds-WP_012663423.1	590
cds-WP_010890287.1	cds-WP_010890326.1	566
cds-WP_010890287.1	cds-WP_012665167.1	194
cds-WP_010890287.1	cds-WP_010883884.1	531
cds-WP_010890287.1	cds-WP_010883738.1	494
cds-WP_010890287.1	cds-WP_010883809.1	484
cds-WP_010890287.1	cds-WP_010890598.1	470
cds-WP_010890287.1	cds-WP_010883863.1	359
cds-WP_010890287.1	cds-WP_010890362.1	359
cds-WP_010890287.1	cds-WP_080511133.1	215
cds-WP_010890287.1	cds-WP_010883759.1	34
cds-WP_010890287.1	cds-WP_010256620.1	3
cds-WP_146124613.1	cds-WP_012663423.1	501
cds-WP_146124613.1	cds-WP_010890326.1	477
cds-WP_146124613.1	cds-WP_012665167.1	194
cds-WP_146124613.1	cds-WP_010883884.1	442
cds-WP_146124613.1	cds-WP_010883738.1	405
cds-WP_146124613.1	cds-WP_010883809.1	395
cds-WP_146124613.1	cds-WP_010890598.1	381
cds-WP_146124613.1	cds-WP_010883863.1	270
cds-WP_146124613.1	cds-WP_010890362.1	270
cds-WP_146124613.1	cds-WP_080511133.1	128
cds-WP_012663423.1	cds-WP_010890326.1	836
cds-WP_012663423.1	cds-WP_012665167.1	194
cds-WP_012663423.1	cds-WP_010883884.1	1266
cds-WP_012663423.1	cds-WP_010883738.1	1229
cds-WP_012663423.1	cds-WP_010883809.1	1219
cds-WP_012663423.1	cds-WP_010890598.1	1205
cds-WP_012663423.1	cds-WP_010883863.1	1094
cds-WP_012663423.1	cds-WP_010890362.1	722
cds-WP_012663423.1	cds-WP_080511133.1	215
cds-WP_012663423.1	cds-WP_010883759.1	769
cds-WP_012663423.1	cds-WP_010256620.1	386
cds-WP_012663423.1	cds-WP_010890385.1	638
cds-WP_012663423.1	cds-WP_049755624.1	341
cds-WP_012663423.1	cds-WP_002556631.1	495
cds-WP_012663423.1	cds-WP_010256381.1	484
cds-WP_012663423.1	cds-WP_012665179.1	152
cds-WP_012663423.1	cds-WP_010890351.1	176
cds-WP_012663423.1	cds-WP_010883785.1	250
cds-WP_012663423.1	cds-WP_010890327.1	237
cds-WP_012663423.1	cds-WP_015899368.1	167
cds-WP_010890326.1	cds-WP_012665167.1	194
cds-WP_010890326.1	cds-WP_010883884.1	801
cds-WP_010890326.1	cds-WP_010883738.1	764
cds-WP_010890326.1	cds-WP_010883809.1	754
cds-WP_010890326.1	cds-WP_010890598.1	740
cds-WP_010890326.1	cds-WP_010883863.1	629
cds-WP_010890326.1	cds-WP_010890362.1	629
cds-WP_010890326.1	cds-WP_080511133.1	215
cds-WP_010890326.1	cds-WP_010883759.1	304
cds-WP_010890326.1	cds-WP_010256620.1	273
cds-WP_010890326.1	cds-WP_010890385.1	218
cds-WP_010890326.1	cds-WP_049755624.1	167
cds-WP_010890326.1	cds-WP_002556631.1	30
cds-WP_010890326.1	cds-WP_010256381.1	19
cds-WP_012665167.1	cds-WP_010883884.1	189
cds-WP_012665167.1	cds-WP_010883738.1	152
cds-WP_012665167.1	cds-WP_010883809.1	142
cds-WP_012665167.1	cds-WP_010890598.1	128
cds-WP_012665167.1	cds-WP_010883863.1	17
cds-WP_012665167.1	cds-WP_010890362.1	17
cds-WP_010883884.1	cds-WP_010883738.1	1288
cds-WP_010883884.1	cds-WP_010883809.1	1278
cds-WP_010883884.1	cds-WP_010890598.1	1244
cds-WP_010883884.1	cds-WP_010883863.1	1153
cds-WP_010883884.1	cds-WP_010890362.1	722
cds-WP_010883884.1	cds-WP_080511133.1	215
cds-WP_010883884.1	cds-WP_010883759.1	828
cds-WP_010883884.1	cds-WP_010256620.1	386
cds-WP_010883884.1	cds-WP_010890385.1	638
cds-WP_010883884.1	cds-WP_049755624.1	341
cds-WP_010883884.1	cds-WP_002556631.1	554
cds-WP_010883884.1	cds-WP_010256381.1	543
cds-WP_010883884.1	cds-WP_012665179.1	152
cds-WP_010883884.1	cds-WP_010890351.1	176
cds-WP_010883884.1	cds-WP_010883785.1	309
cds-WP_010883884.1	cds-WP_010890327.1	296
cds-WP_010883884.1	cds-WP_015899368.1	226
cds-WP_010883884.1	cds-WP_010890288.1	30
cds-WP_010883884.1	cds-WP_010890386.1	21
cds-WP_010883884.1	cds-WP_010883833.1	6
cds-WP_010883884.1	cds-WP_010883920.1	1
cds-WP_010883738.1	cds-WP_010883809.1	1315
cds-WP_010883738.1	cds-WP_010890598.1	1244
cds-WP_010883738.1	cds-WP_010883863.1	1190
cds-WP_010883738.1	cds-WP_010890362.1	722
cds-WP_010883738.1	cds-WP_080511133.1	215
cds-WP_010883738.1	cds-WP_010883759.1	865
cds-WP_010883738.1	cds-WP_010256620.1	386
cds-WP_010883738.1	cds-WP_010890385.1	638
cds-WP_010883738.1	cds-WP_049755624.1	341
cds-WP_010883738.1	cds-WP_002556631.1	591
cds-WP_010883738.1	cds-WP_010256381.1	566
cds-WP_010883738.1	cds-WP_012665179.1	152
cds-WP_010883738.1	cds-WP_010890351.1	176
cds-WP_010883738.1	cds-WP_010883785.1	346
cds-WP_010883738.1	cds-WP_010890327.1	333
cds-WP_010883738.1	cds-WP_015899368.1	263
cds-WP_010883738.1	cds-WP_010890288.1	67
cds-WP_010883738.1	cds-WP_010890386.1	58
cds-WP_010883738.1	cds-WP_010883833.1	43
cds-WP_010883738.1	cds-WP_010883920.1	38
cds-WP_010883809.1	cds-WP_010890598.1	1244
cds-WP_010883809.1	cds-WP_010883863.1	1200
cds-WP_010883809.1	cds-WP_010890362.1	722
cds-WP_010883809.1	cds-WP_080511133.1	215
cds-WP_010883809.1	cds-WP_010883759.1	875
cds-WP_010883809.1	cds-WP_010256620.1	386
cds-WP_010883809.1	cds-WP_010890385.1	638
cds-WP_010883809.1	cds-WP_049755624.1	341
cds-WP_010883809.1	cds-WP_002556631.1	601
cds-WP_010883809.1	cds-WP_010256381.1	566
cds-WP_010883809.1	cds-WP_012665179.1	152
cds-WP_010883809.1	cds-WP_010890351.1	176
cds-WP_010883809.1	cds-WP_010883785.1	356
cds-WP_010883809.1	cds-WP_010890327.1	343
cds-WP_010883809.1	cds-WP_015899368.1	273
cds-WP_010883809.1	cds-WP_010890288.1	77
cds-WP_010883809.1	cds-WP_010890386.1	68
cds-WP_010883809.1	cds-WP_010883833.1	53
cds-WP_010883809.1	cds-WP_010883920.1	48
cds-WP_010890598.1	cds-WP_010883863.1	1133
cds-WP_010890598.1	cds-WP_010890362.1	722
cds-WP_010890598.1	cds-WP_080511133.1	215
cds-WP_010890598.1	cds-WP_010883759.1	808
cds-WP_010890598.1	cds-WP_010256620.1	386
cds-WP_010890598.1	cds-WP_010890385.1	638
cds-WP_010890598.1	cds-WP_049755624.1	341
cds-WP_010890598.1	cds-WP_002556631.1	534
cds-WP_010890598.1	cds-WP_010256381.1	523
cds-WP_010890598.1	cds-WP_012665179.1	152
cds-WP_010890598.1	cds-WP_010890351.1	176
cds-WP_010890598.1	cds-WP_010883785.1	289
cds-WP_010890598.1	cds-WP_010890327.1	276
cds-WP_010890598.1	cds-WP_015899368.1	206
cds-WP_010890598.1	cds-WP_010890288.1	10
cds-WP_010890598.1	cds-WP_010890386.1	1
cds-WP_010883863.1	cds-WP_010890362.1	722
cds-WP_010883863.1	cds-WP_080511133.1	215
cds-WP_010883863.1	cds-WP_010883759.1	1000
cds-WP_010883863.1	cds-WP_010256620.1	386
cds-WP_010883863.1	cds-WP_010890385.1	638
cds-WP_010883863.1	cds-WP_049755624.1	341
cds-WP_010883863.1	cds-WP_002556631.1	726
cds-WP_010883863.1	cds-WP_010256381.1	566
cds-WP_010883863.1	cds-WP_012665179.1	152
cds-WP_010883863.1	cds-WP_010890351.1	176
cds-WP_010883863.1	cds-WP_010883785.1	425
cds-WP_010883863.1	cds-WP_010890327.1	468
cds-WP_010883863.1	cds-WP_015899368.1	377
cds-WP_010883863.1	cds-WP_010890288.1	202
cds-WP_010883863.1	cds-WP_010890386.1	193
cds-WP_010883863.1	cds-WP_010883833.1	178
cds-WP_010883863.1	cds-WP_010883920.1	173
cds-WP_010883863.1	cds-WP_010883885.1	119
cds-WP_010883863.1	cds-WP_010883739.1	82
cds-WP_010883863.1	cds-WP_010883810.1	72
cds-WP_010883863.1	cds-WP_010883786.1	50
cds-WP_010890362.1	cds-WP_080511133.1	215
cds-WP_010890362.1	cds-WP_010883759.1	397
cds-WP_010890362.1	cds-WP_010256620.1	366
cds-WP_010890362.1	cds-WP_010890385.1	311
cds-WP_010890362.1	cds-WP_049755624.1	260
cds-WP_010890362.1	cds-WP_002556631.1	123
cds-WP_010890362.1	cds-WP_010256381.1	112
cds-WP_010890362.1	cds-WP_012665179.1	60
cds-WP_010890362.1	cds-WP_010890351.1	21
cds-WP_080511133.1	cds-WP_010883759.1	32
cds-WP_080511133.1	cds-WP_010256620.1	1
cds-WP_010883759.1	cds-WP_010256620.1	386
cds-WP_010883759.1	cds-WP_010890385.1	638
cds-WP_010883759.1	cds-WP_049755624.1	341
cds-WP_010883759.1	cds-WP_002556631.1	731
cds-WP_010883759.1	cds-WP_010256381.1	566
cds-WP_010883759.1	cds-WP_012665179.1	152
cds-WP_010883759.1	cds-WP_010890351.1	176
cds-WP_010883759.1	cds-WP_010883785.1	425
cds-WP_010883759.1	cds-WP_010890327.1	793
cds-WP_010883759.1	cds-WP_015899368.1	377
cds-WP_010883759.1	cds-WP_010890288.1	527
cds-WP_010883759.1	cds-WP_010890386.1	518
cds-WP_010883759.1	cds-WP_010883833.1	425
cds-WP_010883759.1	cds-WP_010883920.1	498
cds-WP_010883759.1	cds-WP_010883885.1	425
cds-WP_010883759.1	cds-WP_010883739.1	407
cds-WP_010883759.1	cds-WP_010883810.1	397
cds-WP_010883759.1	cds-WP_010883786.1	375
cds-WP_010883759.1	cds-WP_020948678.1	319
cds-WP_010883759.1	cds-WP_010883833.1-2	272
cds-WP_010883759.1	cds-WP_010890592.1	191
cds-WP_010883759.1	cds-WP_231001463.1	143
cds-WP_010883759.1	cds-WP_002658529.1	72
cds-WP_010883759.1	cds-BB_RS07295	13
cds-WP_010256620.1	cds-WP_010890385.1	331
cds-WP_010256620.1	cds-WP_049755624.1	280
cds-WP_010256620.1	cds-WP_002556631.1	143
cds-WP_010256620.1	cds-WP_010256381.1	132
cds-WP_010256620.1	cds-WP_012665179.1	80
cds-WP_010256620.1	cds-WP_010890351.1	41
cds-WP_010890385.1	cds-WP_049755624.1	341
cds-WP_010890385.1	cds-WP_002556631.1	450
cds-WP_010890385.1	cds-WP_010256381.1	439
cds-WP_010890385.1	cds-WP_012665179.1	152
cds-WP_010890385.1	cds-WP_010890351.1	176
cds-WP_010890385.1	cds-WP_010883785.1	205
cds-WP_010890385.1	cds-WP_010890327.1	192
cds-WP_010890385.1	cds-WP_015899368.1	122
cds-WP_049755624.1	cds-WP_002556631.1	204
cds-WP_049755624.1	cds-WP_010256381.1	193
cds-WP_049755624.1	cds-WP_012665179.1	141
cds-WP_049755624.1	cds-WP_010890351.1	102
cds-WP_002556631.1	cds-WP_010256381.1	566
cds-WP_002556631.1	cds-WP_012665179.1	152
cds-WP_002556631.1	cds-WP_010890351.1	176
cds-WP_002556631.1	cds-WP_010883785.1	425
cds-WP_002556631.1	cds-WP_010890327.1	473
cds-WP_002556631.1	cds-WP_015899368.1	377
cds-WP_002556631.1	cds-WP_010890288.1	207
cds-WP_002556631.1	cds-WP_010890386.1	198
cds-WP_002556631.1	cds-WP_010883833.1	183
cds-WP_002556631.1	cds-WP_010883920.1	178
cds-WP_002556631.1	cds-WP_010883885.1	124
cds-WP_002556631.1	cds-WP_010883739.1	87
cds-WP_002556631.1	cds-WP_010883810.1	77
cds-WP_002556631.1	cds-WP_010883786.1	55
cds-WP_010256381.1	cds-WP_012665179.1	152
cds-WP_010256381.1	cds-WP_010890351.1	176
cds-WP_010256381.1	cds-WP_010883785.1	332
cds-WP_010256381.1	cds-WP_010890327.1	319
cds-WP_010256381.1	cds-WP_015899368.1	249
cds-WP_010256381.1	cds-WP_010890288.1	53
cds-WP_010256381.1	cds-WP_010890386.1	44
cds-WP_010256381.1	cds-WP_010883833.1	29
cds-WP_010256381.1	cds-WP_010883920.1	24
cds-WP_012665179.1	cds-WP_010890351.1	113
cds-WP_010890351.1	cds-WP_010883785.1	33
cds-WP_010890351.1	cds-WP_010890327.1	20
cds-WP_010883785.1	cds-WP_010890327.1	412
cds-WP_010883785.1	cds-WP_015899368.1	342
cds-WP_010883785.1	cds-WP_010890288.1	146
cds-WP_010883785.1	cds-WP_010890386.1	137
cds-WP_010883785.1	cds-WP_010883833.1	122
cds-WP_010883785.1	cds-WP_010883920.1	117
cds-WP_010883785.1	cds-WP_010883885.1	63
cds-WP_010883785.1	cds-WP_010883739.1	26
cds-WP_010883785.1	cds-WP_010883810.1	16
cds-WP_010890327.1	cds-WP_015899368.1	377
cds-WP_010890327.1	cds-WP_010890288.1	600
cds-WP_010890327.1	cds-WP_010890386.1	591
cds-WP_010890327.1	cds-WP_010883833.1	425
cds-WP_010890327.1	cds-WP_010883920.1	571
cds-WP_010890327.1	cds-WP_010883885.1	425
cds-WP_010890327.1	cds-WP_010883739.1	425
cds-WP_010890327.1	cds-WP_010883810.1	425
cds-WP_010890327.1	cds-WP_010883786.1	448
cds-WP_010890327.1	cds-WP_020948678.1	392
cds-WP_010890327.1	cds-WP_010883833.1-2	345
cds-WP_010890327.1	cds-WP_010890592.1	264
cds-WP_010890327.1	cds-WP_231001463.1	143
cds-WP_010890327.1	cds-WP_002658529.1	145
cds-WP_010890327.1	cds-BB_RS07295	86
cds-WP_010890327.1	cds-WP_010883740.1	49
cds-WP_010890327.1	cds-WP_044283646.1	39
cds-WP_010890327.1	cds-WP_010883760.1	20
cds-WP_015899368.1	cds-WP_010890288.1	181
cds-WP_015899368.1	cds-WP_010890386.1	172
cds-WP_015899368.1	cds-WP_010883833.1	157
cds-WP_015899368.1	cds-WP_010883920.1	152
cds-WP_015899368.1	cds-WP_010883885.1	98
cds-WP_015899368.1	cds-WP_010883739.1	61
cds-WP_015899368.1	cds-WP_010883810.1	51
cds-WP_015899368.1	cds-WP_010883786.1	29
cds-WP_010890288.1	cds-WP_010890386.1	605
cds-WP_010890288.1	cds-WP_010883833.1	425
cds-WP_010890288.1	cds-WP_010883920.1	755
cds-WP_010890288.1	cds-WP_010883885.1	425
cds-WP_010890288.1	cds-WP_010883739.1	425
cds-WP_010890288.1	cds-WP_010883810.1	425
cds-WP_010890288.1	cds-WP_010883786.1	794
cds-WP_010890288.1	cds-WP_020948678.1	905
cds-WP_010890288.1	cds-WP_010883833.1-2	425
cds-WP_010890288.1	cds-WP_010890592.1	1130
cds-WP_010890288.1	cds-WP_231001463.1	143
cds-WP_010890288.1	cds-WP_002658529.1	776
cds-WP_010890288.1	cds-BB_RS07295	776
cds-WP_010890288.1	cds-WP_010883740.1	776
cds-WP_010890288.1	cds-WP_044283646.1	776
cds-WP_010890288.1	cds-WP_010883760.1	425
cds-WP_010890288.1	cds-WP_010890339.1	554
cds-WP_010890288.1	cds-WP_010883864.1	776
cds-WP_010890288.1	cds-WP_012644094.1	560
cds-WP_010890288.1	cds-BB_RS05100	449
cds-WP_010890288.1	cds-WP_010890363.1	618
cds-WP_010890288.1	cds-WP_012672184.1	522
cds-WP_010890288.1	cds-WP_012665573.1	502
cds-WP_010890288.1	cds-WP_010883761.1	455
cds-WP_010890288.1	cds-WP_002658348.1	202
cds-WP_010890288.1	cds-WP_010890328.1	161
cds-WP_010890288.1	cds-WP_010890348.1	142
cds-WP_010890288.1	cds-WP_010883921.1	65
cds-WP_010890386.1	cds-WP_010883833.1	425
cds-WP_010890386.1	cds-WP_010883920.1	585
cds-WP_010890386.1	cds-WP_010883885.1	425
cds-WP_010890386.1	cds-WP_010883739.1	425
cds-WP_010890386.1	cds-WP_010883810.1	425
cds-WP_010890386.1	cds-WP_010883786.1	462
cds-WP_010890386.1	cds-WP_020948678.1	406
cds-WP_010890386.1	cds-WP_010883833.1-2	359
cds-WP_010890386.1	cds-WP_010890592.1	278
cds-WP_010890386.1	cds-WP_231001463.1	143
cds-WP_010890386.1	cds-WP_002658529.1	159
cds-WP_010890386.1	cds-BB_RS07295	100
cds-WP_010890386.1	cds-WP_010883740.1	63
cds-WP_010890386.1	cds-WP_044283646.1	53
cds-WP_010890386.1	cds-WP_010883760.1	34
cds-WP_010883833.1	cds-WP_010883920.1	420
cds-WP_010883833.1	cds-WP_010883885.1	366
cds-WP_010883833.1	cds-WP_010883739.1	329
cds-WP_010883833.1	cds-WP_010883810.1	319
cds-WP_010883833.1	cds-WP_010883786.1	297
cds-WP_010883833.1	cds-WP_020948678.1	241
cds-WP_010883833.1	cds-WP_010883833.1-2	194
cds-WP_010883833.1	cds-WP_010890592.1	113
cds-WP_010883833.1	cds-WP_231001463.1	80
cds-WP_010883920.1	cds-WP_010883885.1	425
cds-WP_010883920.1	cds-WP_010883739.1	425
cds-WP_010883920.1	cds-WP_010883810.1	425
cds-WP_010883920.1	cds-WP_010883786.1	632
cds-WP_010883920.1	cds-WP_020948678.1	576
cds-WP_010883920.1	cds-WP_010883833.1-2	425
cds-WP_010883920.1	cds-WP_010890592.1	448
cds-WP_010883920.1	cds-WP_231001463.1	143
cds-WP_010883920.1	cds-WP_002658529.1	329
cds-WP_010883920.1	cds-BB_RS07295	270
cds-WP_010883920.1	cds-WP_010883740.1	233
cds-WP_010883920.1	cds-WP_044283646.1	223
cds-WP_010883920.1	cds-WP_010883760.1	204
cds-WP_010883920.1	cds-WP_010890339.1	170
cds-WP_010883920.1	cds-WP_010883864.1	98
cds-WP_010883885.1	cds-WP_010883739.1	388
cds-WP_010883885.1	cds-WP_010883810.1	378
cds-WP_010883885.1	cds-WP_010883786.1	356
cds-WP_010883885.1	cds-WP_020948678.1	300
cds-WP_010883885.1	cds-WP_010883833.1-2	253
cds-WP_010883885.1	cds-WP_010890592.1	172
cds-WP_010883885.1	cds-WP_231001463.1	139
cds-WP_010883885.1	cds-WP_002658529.1	53
cds-WP_010883739.1	cds-WP_010883810.1	415
cds-WP_010883739.1	cds-WP_010883786.1	393
cds-WP_010883739.1	cds-WP_020948678.1	337
cds-WP_010883739.1	cds-WP_010883833.1-2	290
cds-WP_010883739.1	cds-WP_010890592.1	209
cds-WP_010883739.1	cds-WP_231001463.1	143
cds-WP_010883739.1	cds-WP_002658529.1	90
cds-WP_010883739.1	cds-BB_RS07295	31
cds-WP_010883810.1	cds-WP_010883786.1	403
cds-WP_010883810.1	cds-WP_020948678.1	347
cds-WP_010883810.1	cds-WP_010883833.1-2	300
cds-WP_010883810.1	cds-WP_010890592.1	219
cds-WP_010883810.1	cds-WP_231001463.1	143
cds-WP_010883810.1	cds-WP_002658529.1	100
cds-WP_010883810.1	cds-BB_RS07295	41
cds-WP_010883810.1	cds-WP_010883740.1	4
cds-WP_010883786.1	cds-WP_020948678.1	738
cds-WP_010883786.1	cds-WP_010883833.1-2	425
cds-WP_010883786.1	cds-WP_010890592.1	610
cds-WP_010883786.1	cds-WP_231001463.1	143
cds-WP_010883786.1	cds-WP_002658529.1	491
cds-WP_010883786.1	cds-BB_RS07295	432
cds-WP_010883786.1	cds-WP_010883740.1	395
cds-WP_010883786.1	cds-WP_044283646.1	385
cds-WP_010883786.1	cds-WP_010883760.1	366
cds-WP_010883786.1	cds-WP_010890339.1	332
cds-WP_010883786.1	cds-WP_010883864.1	260
cds-WP_010883786.1	cds-WP_012644094.1	118
cds-WP_010883786.1	cds-BB_RS05100	109
cds-WP_010883786.1	cds-WP_010890363.1	98
cds-WP_010883786.1	cds-WP_012672184.1	2
cds-WP_020948678.1	cds-WP_010883833.1-2	425
cds-WP_020948678.1	cds-WP_010890592.1	777
cds-WP_020948678.1	cds-WP_231001463.1	143
cds-WP_020948678.1	cds-WP_002658529.1	658
cds-WP_020948678.1	cds-BB_RS07295	599
cds-WP_020948678.1	cds-WP_010883740.1	562
cds-WP_020948678.1	cds-WP_044283646.1	552
cds-WP_020948678.1	cds-WP_010883760.1	425
cds-WP_020948678.1	cds-WP_010890339.1	499
cds-WP_020948678.1	cds-WP_010883864.1	427
cds-WP_020948678.1	cds-WP_012644094.1	285
cds-WP_020948678.1	cds-BB_RS05100	276
cds-WP_020948678.1	cds-WP_010890363.1	265
cds-WP_020948678.1	cds-WP_012672184.1	169
cds-WP_020948678.1	cds-WP_012665573.1	149
cds-WP_020948678.1	cds-WP_010883761.1	102
cds-WP_010883833.1-2	cds-WP_010890592.1	344
cds-WP_010883833.1-2	cds-WP_231001463.1	143
cds-WP_010883833.1-2	cds-WP_002658529.1	225
cds-WP_010883833.1-2	cds-BB_RS07295	166
cds-WP_010883833.1-2	cds-WP_010883740.1	129
cds-WP_010883833.1-2	cds-WP_044283646.1	119
cds-WP_010883833.1-2	cds-WP_010883760.1	100
cds-WP_010883833.1-2	cds-WP_010890339.1	66
cds-WP_010890592.1	cds-WP_231001463.1	143
cds-WP_010890592.1	cds-WP_002658529.1	776
cds-WP_010890592.1	cds-BB_RS07295	776
cds-WP_010890592.1	cds-WP_010883740.1	776
cds-WP_010890592.1	cds-WP_044283646.1	776
cds-WP_010890592.1	cds-WP_010883760.1	425
cds-WP_010890592.1	cds-WP_010890339.1	554
cds-WP_010890592.1	cds-WP_010883864.1	776
cds-WP_010890592.1	cds-WP_012644094.1	560
cds-WP_010890592.1	cds-BB_RS05100	449
cds-WP_010890592.1	cds-WP_010890363.1	1070
cds-WP_010890592.1	cds-WP_012672184.1	911
cds-WP_010890592.1	cds-WP_012665573.1	1000
cds-WP_010890592.1	cds-WP_010883761.1	776
cds-WP_010890592.1	cds-WP_002658348.1	638
cds-WP_010890592.1	cds-WP_010890328.1	242
cds-WP_010890592.1	cds-WP_010890348.1	545
cds-WP_010890592.1	cds-WP_010883921.1	536
cds-WP_010890592.1	cds-WP_010890303.1	410
cds-WP_010890592.1	cds-WP_010883799.1	448
cds-WP_010890592.1	cds-WP_010883834.1	301
cds-WP_010890592.1	cds-WP_010883886.1	243
cds-WP_010890592.1	cds-WP_010883723.1	218
cds-WP_010890592.1	cds-WP_010883812.1	196
cds-WP_010890592.1	cds-WP_010890323.1	93
cds-WP_010890592.1	cds-WP_010883723.1-2	83
cds-WP_010890592.1	cds-WP_002655996.1	54
cds-WP_231001463.1	cds-WP_002658529.1	57
cds-WP_002658529.1	cds-BB_RS07295	717
cds-WP_002658529.1	cds-WP_010883740.1	680
cds-WP_002658529.1	cds-WP_044283646.1	670
cds-WP_002658529.1	cds-WP_010883760.1	425
cds-WP_002658529.1	cds-WP_010890339.1	554
cds-WP_002658529.1	cds-WP_010883864.1	545
cds-WP_002658529.1	cds-WP_012644094.1	403
cds-WP_002658529.1	cds-BB_RS05100	394
cds-WP_002658529.1	cds-WP_010890363.1	383
cds-WP_002658529.1	cds-WP_012672184.1	287
cds-WP_002658529.1	cds-WP_012665573.1	267
cds-WP_002658529.1	cds-WP_010883761.1	220
cds-BB_RS07295	cds-WP_010883740.1	739
cds-BB_RS07295	cds-WP_044283646.1	729
cds-BB_RS07295	cds-WP_010883760.1	425
cds-BB_RS07295	cds-WP_010890339.1	554
cds-BB_RS07295	cds-WP_010883864.1	604
cds-BB_RS07295	cds-WP_012644094.1	462
cds-BB_RS07295	cds-BB_RS05100	449
cds-BB_RS07295	cds-WP_010890363.1	442
cds-BB_RS07295	cds-WP_012672184.1	346
cds-BB_RS07295	cds-WP_012665573.1	326
cds-BB_RS07295	cds-WP_010883761.1	279
cds-BB_RS07295	cds-WP_002658348.1	26
cds-WP_010883740.1	cds-WP_044283646.1	766
cds-WP_010883740.1	cds-WP_010883760.1	425
cds-WP_010883740.1	cds-WP_010890339.1	554
cds-WP_010883740.1	cds-WP_010883864.1	641
cds-WP_010883740.1	cds-WP_012644094.1	499
cds-WP_010883740.1	cds-BB_RS05100	449
cds-WP_010883740.1	cds-WP_010890363.1	479
cds-WP_010883740.1	cds-WP_012672184.1	383
cds-WP_010883740.1	cds-WP_012665573.1	363
cds-WP_010883740.1	cds-WP_010883761.1	316
cds-WP_010883740.1	cds-WP_002658348.1	63
cds-WP_010883740.1	cds-WP_010890328.1	22
cds-WP_010883740.1	cds-WP_010890348.1	3
cds-WP_044283646.1	cds-WP_010883760.1	425
cds-WP_044283646.1	cds-WP_010890339.1	554
cds-WP_044283646.1	cds-WP_010883864.1	651
cds-WP_044283646.1	cds-WP_012644094.1	509
cds-WP_044283646.1	cds-BB_RS05100	449
cds-WP_044283646.1	cds-WP_010890363.1	489
cds-WP_044283646.1	cds-WP_012672184.1	393
cds-WP_044283646.1	cds-WP_012665573.1	373
cds-WP_044283646.1	cds-WP_010883761.1	326
cds-WP_044283646.1	cds-WP_002658348.1	73
cds-WP_044283646.1	cds-WP_010890328.1	32
cds-WP_044283646.1	cds-WP_010890348.1	13
cds-WP_010883760.1	cds-WP_010890339.1	391
cds-WP_010883760.1	cds-WP_010883864.1	319
cds-WP_010883760.1	cds-WP_012644094.1	177
cds-WP_010883760.1	cds-BB_RS05100	168
cds-WP_010883760.1	cds-WP_010890363.1	157
cds-WP_010883760.1	cds-WP_012672184.1	61
cds-WP_010883760.1	cds-WP_012665573.1	41
cds-WP_010890339.1	cds-WP_010883864.1	482
cds-WP_010890339.1	cds-WP_012644094.1	340
cds-WP_010890339.1	cds-BB_RS05100	331
cds-WP_010890339.1	cds-WP_010890363.1	320
cds-WP_010890339.1	cds-WP_012672184.1	224
cds-WP_010890339.1	cds-WP_012665573.1	204
cds-WP_010890339.1	cds-WP_010883761.1	157
cds-WP_010883864.1	cds-WP_012644094.1	560
cds-WP_010883864.1	cds-BB_RS05100	449
